Temperature, Rainfall, Humidity, Made-up
77.00,95.00,56.00,92.90
56.00,57.00,41.00,64.10
36.00,49.00,55.00,62.10
58.00,64.00,78.00,89.20
31.00,94.00,53.00,72.40
45.00,28.00,32.00,45.60
61.00,43.00,69.00,78.70
56.00,40.00,32.00,53.60
90.00,69.00,68.00,97.50
77.00,23.00,95.00,94.70
33.00,54.00,95.00,86.40
62.00,53.00,78.00,87.50
28.00,54.00,39.00,50.80
76.00,74.00,47.00,80.80
93.00,33.00,30.00,65.10
66.00,26.00,81.00,82.80
94.00,25.00,64.00,83.50
76.00,49.00,32.00,64.30
31.00,45.00,32.00,45.10
99.00,23.00,20.00,58.50
37.00,40.00,99.00,86.20
41.00,29.00,73.00,68.90
33.00,72.00,72.00,78.00
57.00,24.00,39.00,53.40
42.00,49.00,31.00,50.10
84.00,56.00,40.00,74.40
67.00,55.00,25.00,58.30
48.00,36.00,28.00,46.80
50.00,33.00,38.00,52.70
87.00,39.00,25.00,61.50
94.00,42.00,46.00,77.80
29.00,92.00,38.00,62.00
90.00,22.00,73.00,86.40
20.00,79.00,35.00,52.70
57.00,26.00,31.00,49.20
42.00,62.00,43.00,61.20
75.00,31.00,87.00,91.50
54.00,84.00,61.00,83.40
97.00,20.00,84.00,95.20
95.00,80.00,80.00,110.00
37.00,36.00,53.00,57.40
66.00,87.00,52.00,83.70
76.00,92.00,28.00,74.80
57.00,76.00,55.00,78.60
58.00,71.00,29.00,61.90
61.00,43.00,39.00,60.70
67.00,44.00,95.00,97.00
97.00,67.00,81.00,107.50
79.00,83.00,84.00,106.90
73.00,59.00,48.00,75.70
60.00,54.00,95.00,97.20
37.00,33.00,32.00,43.90
90.00,55.00,69.00,93.90
39.00,56.00,76.00,78.00
30.00,25.00,49.00,48.90
63.00,84.00,77.00,96.60
22.00,98.00,57.00,72.40
24.00,81.00,95.00,90.90
75.00,23.00,68.00,77.70
77.00,46.00,99.00,104.00
94.00,89.00,60.00,100.30
35.00,32.00,80.00,71.60
66.00,23.00,50.00,63.30
25.00,40.00,32.00,41.20
75.00,55.00,51.00,77.10
35.00,58.00,85.00,82.40
27.00,44.00,78.00,70.80
59.00,99.00,67.00,93.50
55.00,69.00,77.00,88.90
31.00,39.00,92.00,79.30
91.00,87.00,93.00,118.30
51.00,59.00,43.00,63.90
96.00,22.00,51.00,75.60
94.00,30.00,56.00,80.20
73.00,60.00,60.00,83.20
32.00,80.00,29.00,54.20
93.00,54.00,56.00,87.00
61.00,55.00,65.00,79.90
69.00,39.00,43.00,65.10
81.00,36.00,81.00,91.80
37.00,60.00,100.00,92.80
44.00,67.00,53.00,69.50
28.00,30.00,95.00,77.20
35.00,44.00,77.00,73.40
63.00,39.00,79.00,84.30
48.00,85.00,75.00,89.70
88.00,33.00,61.00,81.70
60.00,70.00,91.00,99.60
65.00,83.00,56.00,84.50
30.00,48.00,36.00,48.00
22.00,45.00,83.00,72.10
68.00,60.00,73.00,89.00
49.00,44.00,79.00,80.20
37.00,96.00,44.00,70.00
45.00,95.00,48.00,75.30
60.00,38.00,33.00,55.20
38.00,30.00,80.00,72.20
37.00,56.00,61.00,68.20
28.00,42.00,33.00,43.60
63.00,83.00,46.00,77.70
79.00,74.00,82.00,103.00
29.00,22.00,95.00,75.20
36.00,90.00,85.00,92.40
90.00,74.00,83.00,108.00
48.00,29.00,44.00,54.30
77.00,89.00,52.00,88.70
97.00,62.00,25.00,72.40
61.00,59.00,66.00,81.70
26.00,41.00,56.00,56.30
81.00,97.00,57.00,95.70
63.00,26.00,30.00,51.00
27.00,69.00,29.00,48.90
43.00,93.00,73.00,88.90
29.00,98.00,97.00,99.20
56.00,76.00,37.00,67.40
22.00,93.00,56.00,70.30
72.00,25.00,34.00,56.70
91.00,61.00,29.00,72.10
74.00,43.00,78.00,89.30
48.00,71.00,29.00,57.90
82.00,92.00,26.00,76.00
99.00,72.00,72.00,104.40
52.00,48.00,60.00,71.20
65.00,63.00,56.00,78.50
38.00,60.00,62.00,70.40
24.00,51.00,38.00,47.70
99.00,88.00,95.00,123.00
71.00,99.00,83.00,107.90
31.00,88.00,22.00,52.00
43.00,41.00,78.00,76.30
27.00,88.00,81.00,85.80
70.00,29.00,26.00,52.30
60.00,24.00,71.00,73.80
54.00,32.00,28.00,48.00
47.00,67.00,36.00,60.50
82.00,35.00,39.00,66.70
43.00,39.00,56.00,62.50
33.00,68.00,49.00,63.00
37.00,63.00,62.00,70.90
38.00,84.00,78.00,87.20
23.00,58.00,59.00,62.00
44.00,91.00,20.00,56.90
98.00,78.00,28.00,79.40
45.00,83.00,96.00,100.50
31.00,85.00,82.00,87.10
72.00,94.00,42.00,82.20
41.00,37.00,54.00,59.90
91.00,93.00,56.00,97.90
23.00,24.00,70.00,58.40
90.00,31.00,94.00,101.70
35.00,51.00,41.00,53.90
39.00,76.00,92.00,93.60
90.00,91.00,35.00,84.30
61.00,43.00,36.00,58.90
71.00,82.00,20.00,65.00
97.00,55.00,55.00,88.30
52.00,86.00,42.00,71.80
100.00,51.00,50.00,85.30
67.00,83.00,20.00,63.70
89.00,47.00,60.00,85.70
63.00,33.00,63.00,72.90
63.00,71.00,75.00,91.50
29.00,56.00,24.00,42.80
88.00,35.00,82.00,94.90
77.00,86.00,72.00,99.80
21.00,97.00,66.00,77.10
99.00,66.00,99.00,118.80
54.00,95.00,98.00,108.90
44.00,26.00,77.00,71.60
37.00,90.00,35.00,62.80
39.00,86.00,72.00,84.60
85.00,31.00,50.00,73.30
80.00,31.00,68.00,82.10
92.00,21.00,31.00,61.70
76.00,62.00,66.00,88.60
79.00,71.00,57.00,87.10
86.00,40.00,38.00,69.20
97.00,26.00,52.00,77.80
89.00,69.00,61.00,92.90
26.00,98.00,78.00,86.60
48.00,33.00,44.00,55.50
59.00,21.00,91.00,84.50
26.00,71.00,82.00,80.90
69.00,97.00,84.00,107.10
38.00,46.00,96.00,86.60
50.00,83.00,25.00,59.90
60.00,84.00,52.00,80.40
100.00,73.00,71.00,104.50
89.00,37.00,81.00,95.30
33.00,56.00,60.00,66.00
84.00,26.00,94.00,97.80
60.00,41.00,23.00,50.10
69.00,45.00,39.00,64.50
47.00,66.00,42.00,63.80
31.00,66.00,45.00,59.20
54.00,53.00,100.00,97.50
24.00,72.00,60.00,67.20
65.00,36.00,54.00,69.20
36.00,45.00,31.00,46.50
37.00,21.00,50.00,51.10
49.00,56.00,40.00,60.40
24.00,99.00,99.00,98.70
64.00,73.00,37.00,69.70
36.00,99.00,24.00,58.50
98.00,26.00,92.00,102.20
36.00,77.00,59.00,72.90
39.00,27.00,39.00,47.10
90.00,56.00,58.00,87.60
26.00,60.00,21.00,41.00
66.00,22.00,57.00,67.20
66.00,68.00,59.00,82.20
43.00,41.00,80.00,77.50
21.00,60.00,21.00,39.00
95.00,70.00,65.00,98.00
45.00,91.00,21.00,57.90
20.00,21.00,22.00,27.50
35.00,44.00,28.00,44.00
89.00,73.00,64.00,95.90
48.00,82.00,77.00,90.00
26.00,96.00,52.00,70.40
83.00,62.00,67.00,92.00
33.00,77.00,32.00,55.50
84.00,82.00,87.00,110.40
57.00,68.00,53.00,75.00
79.00,47.00,22.00,58.90
66.00,75.00,31.00,67.50
77.00,20.00,55.00,69.80
60.00,57.00,62.00,78.30
77.00,46.00,39.00,68.00
91.00,84.00,48.00,90.40
55.00,65.00,74.00,85.90
64.00,43.00,25.00,53.50
32.00,33.00,20.00,34.70
37.00,22.00,59.00,56.80
20.00,22.00,25.00,29.60
87.00,21.00,53.00,72.90
42.00,97.00,88.00,98.70
74.00,92.00,95.00,114.20
75.00,55.00,84.00,96.90
57.00,44.00,21.00,48.60
92.00,81.00,27.00,77.30
62.00,21.00,91.00,85.70
96.00,41.00,75.00,95.70
51.00,68.00,75.00,85.80
66.00,72.00,84.00,98.40
56.00,93.00,80.00,98.30
21.00,68.00,38.00,51.60
79.00,77.00,35.00,75.70
73.00,43.00,59.00,77.50
20.00,74.00,95.00,87.20
27.00,72.00,95.00,89.40
47.00,39.00,27.00,46.70
38.00,36.00,26.00,41.60
83.00,71.00,41.00,79.10
34.00,91.00,73.00,84.70
99.00,60.00,87.00,109.80
21.00,80.00,36.00,54.00
36.00,63.00,73.00,77.10
70.00,75.00,74.00,94.90
82.00,95.00,57.00,95.50
88.00,88.00,71.00,104.20
27.00,23.00,47.00,45.90
28.00,52.00,63.00,64.60
32.00,71.00,56.00,67.70
91.00,55.00,66.00,92.50
30.00,66.00,44.00,58.20
37.00,27.00,50.00,52.90
84.00,56.00,26.00,66.00
100.00,80.00,31.00,82.60
52.00,69.00,27.00,57.70
31.00,92.00,40.00,64.00
34.00,49.00,36.00,49.90
65.00,89.00,25.00,67.70
31.00,34.00,64.00,61.00
87.00,86.00,70.00,102.60
48.00,27.00,54.00,59.70
81.00,75.00,81.00,103.50
68.00,36.00,91.00,92.60
52.00,59.00,29.00,55.90
59.00,39.00,37.00,57.50
33.00,20.00,94.00,75.60
40.00,48.00,89.00,83.80
93.00,43.00,39.00,73.50
80.00,26.00,100.00,99.80
89.00,39.00,77.00,93.50
32.00,68.00,22.00,46.40
85.00,84.00,46.00,86.80
87.00,70.00,30.00,73.80
44.00,77.00,60.00,76.70
87.00,70.00,48.00,84.60
25.00,76.00,22.00,46.00
48.00,73.00,50.00,71.10
32.00,35.00,39.00,46.70
50.00,71.00,46.00,68.90
92.00,32.00,45.00,73.40
40.00,50.00,50.00,61.00
95.00,27.00,27.00,62.30
41.00,28.00,24.00,39.20
30.00,68.00,29.00,49.80
57.00,36.00,80.00,81.60
83.00,63.00,25.00,67.10
33.00,29.00,25.00,36.90
95.00,53.00,66.00,93.50
31.00,24.00,42.00,44.80
86.00,50.00,74.00,93.80
88.00,88.00,69.00,103.00
28.00,58.00,84.00,79.00
92.00,96.00,65.00,104.60
67.00,31.00,65.00,75.10
44.00,28.00,59.00,61.40
57.00,65.00,88.00,95.10
24.00,67.00,95.00,86.70
61.00,100.00,98.00,113.20
53.00,25.00,72.00,71.90
50.00,42.00,58.00,67.40
77.00,87.00,77.00,103.10
95.00,63.00,69.00,98.30
50.00,59.00,37.00,59.90
99.00,70.00,44.00,87.00
26.00,59.00,79.00,75.50
22.00,23.00,81.00,64.30
21.00,97.00,79.00,84.90
84.00,33.00,76.00,89.10
93.00,20.00,50.00,73.20
70.00,20.00,73.00,77.80
40.00,97.00,43.00,70.90
82.00,61.00,70.00,93.10
57.00,98.00,57.00,86.40
25.00,75.00,37.00,54.70
37.00,69.00,67.00,75.70
70.00,84.00,45.00,80.20
50.00,29.00,80.00,76.70
60.00,26.00,36.00,53.40
67.00,22.00,47.00,61.60
84.00,31.00,100.00,102.90
100.00,80.00,78.00,110.80
74.00,47.00,55.00,76.70
35.00,42.00,25.00,41.60
40.00,33.00,82.00,75.10
51.00,56.00,84.00,87.60
35.00,84.00,52.00,70.40
72.00,65.00,59.00,83.70
61.00,94.00,30.00,70.60
89.00,72.00,87.00,109.40
47.00,64.00,76.00,83.60
31.00,43.00,76.00,70.90
21.00,36.00,89.00,72.60
60.00,21.00,90.00,84.30
66.00,91.00,61.00,90.30
27.00,96.00,50.00,69.60
71.00,78.00,28.00,68.60
47.00,89.00,95.00,102.50
44.00,54.00,50.00,63.80
61.00,23.00,75.00,76.30
90.00,66.00,49.00,85.20
65.00,48.00,40.00,64.40
67.00,77.00,41.00,74.50
28.00,90.00,88.00,91.00
28.00,73.00,66.00,72.70
34.00,48.00,84.00,78.40
38.00,57.00,84.00,82.70
20.00,71.00,33.00,49.10
38.00,34.00,74.00,69.80
70.00,82.00,30.00,70.60
64.00,46.00,22.00,52.60
62.00,97.00,29.00,71.30
71.00,61.00,46.00,74.30
31.00,59.00,37.00,52.30
90.00,65.00,61.00,92.10
64.00,62.00,22.00,57.40
64.00,39.00,80.00,85.30
92.00,44.00,22.00,63.20
98.00,81.00,22.00,76.70
79.00,23.00,21.00,51.10
68.00,86.00,58.00,87.80
47.00,70.00,36.00,61.40
90.00,43.00,92.00,104.10
28.00,25.00,68.00,59.50
42.00,36.00,50.00,57.60
40.00,31.00,36.00,46.90
41.00,86.00,28.00,59.00
60.00,56.00,95.00,97.80
77.00,73.00,43.00,78.50
32.00,67.00,96.00,90.50
36.00,99.00,69.00,85.50
74.00,98.00,27.00,75.20
50.00,27.00,87.00,80.30
35.00,22.00,90.00,74.60
73.00,27.00,33.00,57.10
47.00,61.00,87.00,89.30
49.00,24.00,20.00,38.80
62.00,22.00,30.00,49.40
20.00,78.00,74.00,75.80
63.00,47.00,24.00,53.70
72.00,45.00,99.00,101.70
49.00,35.00,67.00,70.30
57.00,25.00,71.00,72.90
58.00,61.00,37.00,63.70
44.00,66.00,42.00,62.60
35.00,90.00,98.00,99.80
22.00,88.00,78.00,82.00
24.00,96.00,26.00,54.00
95.00,45.00,97.00,109.70
31.00,96.00,91.00,95.80
91.00,31.00,86.00,97.30
75.00,69.00,37.00,72.90
78.00,44.00,97.00,102.60
45.00,59.00,92.00,90.90
57.00,76.00,94.00,102.00
49.00,75.00,92.00,97.30
56.00,34.00,26.00,48.20
93.00,67.00,23.00,71.10
27.00,28.00,38.00,42.00
32.00,44.00,41.00,50.60
42.00,37.00,52.00,59.10
26.00,26.00,79.00,65.60
88.00,64.00,50.00,84.40
44.00,81.00,53.00,73.70
97.00,58.00,46.00,83.80
73.00,93.00,24.00,71.50
35.00,66.00,24.00,48.20
29.00,55.00,24.00,42.50
21.00,89.00,31.00,53.70
33.00,68.00,61.00,70.20
68.00,66.00,91.00,101.60
57.00,61.00,89.00,94.50
73.00,25.00,57.00,70.90
92.00,62.00,31.00,74.00
55.00,25.00,51.00,60.10
30.00,72.00,69.00,75.00
50.00,70.00,62.00,78.20
79.00,80.00,22.00,68.80
98.00,52.00,51.00,85.40
46.00,60.00,79.00,83.80
55.00,23.00,48.00,57.70
32.00,46.00,52.00,57.80
61.00,82.00,51.00,79.60
47.00,21.00,48.00,53.90
46.00,62.00,77.00,83.20
24.00,54.00,86.00,77.40
61.00,96.00,60.00,89.20
93.00,38.00,55.00,81.60
73.00,47.00,61.00,79.90
27.00,54.00,68.00,67.80
77.00,63.00,41.00,74.30
80.00,73.00,66.00,93.50
33.00,67.00,37.00,55.50
94.00,99.00,96.00,124.90
29.00,87.00,38.00,60.50
22.00,55.00,88.00,78.10
30.00,72.00,31.00,52.20
72.00,56.00,69.00,87.00
70.00,90.00,45.00,82.00
54.00,57.00,24.00,53.10
58.00,82.00,54.00,80.20
61.00,93.00,37.00,74.50
71.00,73.00,81.00,98.90
86.00,32.00,50.00,74.00
67.00,43.00,39.00,63.10
98.00,65.00,48.00,87.50
68.00,90.00,69.00,95.60
78.00,54.00,47.00,75.60
92.00,61.00,25.00,70.10
98.00,88.00,99.00,125.00
36.00,69.00,53.00,66.90
72.00,83.00,74.00,98.10
77.00,65.00,57.00,84.50
40.00,23.00,100.00,82.90
42.00,83.00,51.00,72.30
81.00,87.00,82.00,107.70
39.00,70.00,54.00,69.00
99.00,88.00,51.00,96.60
20.00,33.00,49.00,47.30
95.00,87.00,53.00,95.90
45.00,42.00,47.00,58.80
83.00,68.00,66.00,93.20
81.00,73.00,90.00,108.30
49.00,29.00,84.00,78.70
52.00,98.00,36.00,71.80
75.00,71.00,36.00,72.90
87.00,50.00,71.00,92.40
68.00,79.00,100.00,110.90
25.00,64.00,85.00,80.20
50.00,94.00,77.00,94.40
45.00,52.00,21.00,46.20
45.00,84.00,92.00,98.40
43.00,44.00,53.00,62.20
39.00,39.00,30.00,45.30
48.00,95.00,78.00,94.50
73.00,52.00,27.00,61.00
60.00,24.00,30.00,49.20
92.00,33.00,34.00,67.10
69.00,40.00,33.00,59.40
74.00,96.00,26.00,74.00
34.00,20.00,65.00,58.60
89.00,49.00,83.00,100.10
80.00,30.00,30.00,59.00
75.00,59.00,95.00,104.70
50.00,99.00,82.00,98.90
29.00,69.00,67.00,72.50
80.00,92.00,90.00,113.60
97.00,38.00,75.00,95.20
96.00,92.00,33.00,85.80
91.00,94.00,47.00,92.80
98.00,53.00,23.00,68.90
55.00,25.00,25.00,44.50
74.00,59.00,56.00,80.90
40.00,77.00,39.00,62.50
91.00,90.00,24.00,77.80
53.00,82.00,51.00,76.40
65.00,41.00,81.00,86.90
66.00,98.00,58.00,90.60
38.00,20.00,49.00,50.60
98.00,99.00,99.00,128.30
30.00,50.00,94.00,83.40
92.00,73.00,85.00,109.70
67.00,84.00,66.00,91.60
44.00,49.00,92.00,87.50
24.00,88.00,55.00,69.00
81.00,70.00,68.00,94.20
46.00,94.00,92.00,101.80
87.00,30.00,62.00,81.00
88.00,70.00,26.00,71.80
34.00,63.00,51.00,63.10
43.00,66.00,92.00,92.20
58.00,28.00,53.00,63.40
61.00,45.00,55.00,70.90
33.00,65.00,71.00,75.30
49.00,86.00,45.00,72.40
63.00,54.00,89.00,94.80
39.00,45.00,85.00,80.10
70.00,27.00,30.00,54.10
78.00,98.00,92.00,115.80
23.00,88.00,80.00,83.60
38.00,79.00,87.00,91.10
67.00,80.00,61.00,87.40
83.00,51.00,81.00,97.10
56.00,50.00,79.00,84.80
57.00,61.00,84.00,91.50
39.00,58.00,91.00,87.60
93.00,98.00,79.00,114.00
30.00,30.00,68.00,61.80
66.00,94.00,48.00,83.40
98.00,42.00,78.00,98.60
40.00,21.00,79.00,69.70
72.00,95.00,45.00,84.30
74.00,89.00,27.00,72.50
70.00,51.00,48.00,72.10
56.00,66.00,56.00,75.80
21.00,50.00,95.00,80.40
24.00,69.00,20.00,42.30
95.00,21.00,34.00,64.70
55.00,75.00,85.00,95.50
41.00,35.00,71.00,69.50
23.00,45.00,33.00,42.50
55.00,23.00,26.00,44.50
79.00,39.00,63.00,81.10
21.00,85.00,21.00,46.50
60.00,67.00,69.00,85.50
81.00,75.00,64.00,93.30
67.00,25.00,40.00,58.30
63.00,62.00,32.00,63.00
29.00,86.00,38.00,60.20
88.00,40.00,22.00,60.40
23.00,74.00,100.00,91.40
55.00,37.00,70.00,75.10
40.00,91.00,83.00,93.10
52.00,29.00,62.00,66.70
27.00,100.00,44.00,67.20
89.00,68.00,97.00,114.20
49.00,51.00,98.00,93.70
42.00,51.00,61.00,68.70
98.00,97.00,83.00,118.10
91.00,22.00,67.00,83.20
78.00,36.00,76.00,87.60
74.00,49.00,24.00,58.70
41.00,63.00,30.00,53.30
37.00,53.00,26.00,46.30
45.00,34.00,71.00,70.80
34.00,98.00,82.00,92.20
82.00,31.00,94.00,98.50
36.00,94.00,52.00,73.80
85.00,70.00,59.00,90.40
52.00,59.00,70.00,80.50
94.00,93.00,67.00,105.70
86.00,92.00,51.00,92.60
22.00,52.00,69.00,65.80
53.00,75.00,92.00,98.90
68.00,20.00,36.00,54.80
49.00,23.00,34.00,46.90
71.00,31.00,68.00,78.50
73.00,77.00,59.00,87.70
52.00,92.00,66.00,88.00
23.00,89.00,93.00,91.70
47.00,34.00,56.00,62.60
93.00,87.00,29.00,80.70
38.00,79.00,53.00,70.70
98.00,61.00,61.00,94.10
58.00,84.00,25.00,63.40
73.00,77.00,87.00,104.50
40.00,23.00,84.00,73.30
76.00,30.00,39.00,62.80
42.00,81.00,98.00,99.90
82.00,62.00,38.00,74.20
22.00,27.00,68.00,57.70
71.00,54.00,45.00,71.60
43.00,28.00,23.00,39.40
85.00,60.00,38.00,74.80
70.00,23.00,77.00,81.10
49.00,89.00,72.00,89.50
26.00,26.00,40.00,42.20
34.00,65.00,98.00,91.90
40.00,46.00,85.00,80.80
54.00,30.00,45.00,57.60
62.00,75.00,35.00,68.30
72.00,58.00,80.00,94.20
39.00,53.00,75.00,76.50
53.00,94.00,55.00,82.40
34.00,41.00,39.00,49.30
88.00,98.00,56.00,98.20
71.00,46.00,100.00,102.20
59.00,56.00,76.00,86.00
20.00,53.00,56.00,57.50
78.00,33.00,46.00,68.70
78.00,48.00,65.00,84.60
56.00,61.00,80.00,88.70
21.00,22.00,45.00,42.00
28.00,33.00,42.00,46.30
65.00,88.00,59.00,87.80
54.00,38.00,43.00,58.80
55.00,67.00,96.00,99.70
84.00,49.00,44.00,74.70
62.00,69.00,48.00,74.30
96.00,24.00,78.00,92.40
58.00,98.00,99.00,112.00
24.00,55.00,26.00,41.70
79.00,23.00,31.00,57.10
83.00,35.00,97.00,101.90
48.00,49.00,21.00,46.50
22.00,74.00,23.00,44.80
54.00,100.00,65.00,90.60
81.00,84.00,22.00,70.80
71.00,38.00,76.00,85.40
82.00,76.00,84.00,106.00
43.00,94.00,42.00,70.60
50.00,99.00,79.00,97.10
48.00,76.00,66.00,81.60
57.00,46.00,55.00,69.60
56.00,24.00,96.00,87.20
49.00,20.00,100.00,85.60
56.00,33.00,87.00,84.50
75.00,24.00,53.00,69.00
36.00,38.00,29.00,43.20
23.00,78.00,91.00,87.20
73.00,91.00,99.00,115.90
99.00,41.00,37.00,74.10
29.00,45.00,79.00,72.50
82.00,85.00,93.00,114.10
54.00,88.00,52.00,79.20
93.00,74.00,29.00,76.80
79.00,83.00,33.00,76.30
75.00,63.00,33.00,68.70
54.00,42.00,25.00,49.20
50.00,43.00,79.00,80.30
27.00,81.00,68.00,75.90
55.00,81.00,30.00,64.30
31.00,40.00,26.00,40.00
62.00,98.00,67.00,94.40
28.00,26.00,96.00,76.60
98.00,70.00,29.00,77.60
67.00,70.00,35.00,68.80
31.00,92.00,90.00,94.00
80.00,84.00,50.00,87.20
24.00,87.00,26.00,51.30
61.00,97.00,80.00,101.50
52.00,95.00,75.00,94.30
25.00,87.00,67.00,76.30
74.00,66.00,31.00,68.00
70.00,29.00,84.00,87.10
24.00,70.00,85.00,81.60
56.00,74.00,88.00,97.40
35.00,61.00,41.00,56.90
87.00,57.00,91.00,106.50
56.00,36.00,80.00,81.20
52.00,62.00,70.00,81.40
40.00,60.00,38.00,56.80
28.00,33.00,94.00,77.50
61.00,68.00,25.00,59.80
61.00,87.00,25.00,65.50
27.00,73.00,92.00,87.90
32.00,33.00,93.00,78.50
45.00,46.00,83.00,81.60
47.00,45.00,64.00,70.70
83.00,75.00,46.00,83.30
82.00,77.00,40.00,79.90
54.00,91.00,86.00,100.50
47.00,69.00,67.00,79.70
94.00,39.00,79.00,96.70
94.00,51.00,66.00,92.50
63.00,54.00,65.00,80.40
59.00,63.00,82.00,91.70
24.00,37.00,46.00,48.30
25.00,62.00,88.00,81.40
31.00,82.00,99.00,96.40
21.00,52.00,24.00,38.40
25.00,70.00,24.00,45.40
38.00,36.00,75.00,71.00
63.00,30.00,48.00,63.00
73.00,45.00,27.00,58.90
51.00,81.00,57.00,78.90
76.00,70.00,76.00,97.00
40.00,94.00,39.00,67.60
26.00,76.00,60.00,69.20
38.00,54.00,48.00,60.20
38.00,50.00,23.00,44.00
89.00,86.00,87.00,113.60
77.00,30.00,94.00,96.20
52.00,49.00,78.00,82.30
40.00,83.00,68.00,81.70
71.00,21.00,43.00,60.50
76.00,61.00,75.00,93.70
51.00,47.00,54.00,66.90
95.00,30.00,46.00,74.60
94.00,77.00,89.00,114.10
94.00,79.00,73.00,105.10
67.00,72.00,72.00,91.60
99.00,58.00,34.00,77.40
42.00,68.00,68.00,78.00
85.00,39.00,27.00,61.90
66.00,39.00,22.00,51.30
31.00,91.00,62.00,76.90
66.00,26.00,59.00,69.60
87.00,23.00,58.00,76.50
26.00,77.00,65.00,72.50
72.00,44.00,55.00,75.00
79.00,25.00,97.00,97.30
43.00,65.00,88.00,89.50
53.00,85.00,57.00,80.90
40.00,77.00,26.00,54.70
57.00,40.00,38.00,57.60
54.00,55.00,97.00,96.30
49.00,25.00,34.00,47.50
99.00,65.00,35.00,80.10
31.00,94.00,88.00,93.40
27.00,74.00,69.00,74.40
97.00,34.00,49.00,78.40
82.00,87.00,63.00,96.70
62.00,51.00,68.00,80.90
77.00,50.00,71.00,88.40
100.00,95.00,67.00,108.70
79.00,68.00,76.00,97.60
75.00,90.00,72.00,100.20
49.00,24.00,83.00,76.60
45.00,44.00,68.00,72.00
23.00,54.00,39.00,48.80
76.00,56.00,28.00,64.00
37.00,82.00,93.00,95.20
27.00,34.00,44.00,47.40
95.00,91.00,99.00,124.70
58.00,37.00,88.00,87.10
64.00,43.00,38.00,61.30
30.00,69.00,84.00,83.10
87.00,67.00,58.00,89.70
84.00,65.00,59.00,88.50
32.00,57.00,54.00,62.30
100.00,86.00,53.00,97.60
99.00,96.00,39.00,91.80
27.00,89.00,45.00,64.50
88.00,75.00,70.00,99.70
27.00,55.00,33.00,47.10
49.00,72.00,65.00,80.20
74.00,67.00,96.00,107.30
73.00,57.00,84.00,96.70
65.00,59.00,93.00,99.50
84.00,21.00,47.00,68.10
60.00,26.00,86.00,83.40
54.00,28.00,84.00,80.40
69.00,56.00,99.00,103.80
62.00,27.00,39.00,56.30
47.00,75.00,41.00,65.90
76.00,63.00,66.00,88.90
37.00,50.00,82.00,79.00
85.00,60.00,77.00,98.20
67.00,56.00,25.00,58.60
46.00,66.00,79.00,85.60
33.00,100.00,25.00,58.20
78.00,74.00,38.00,76.20
81.00,35.00,82.00,92.10
21.00,94.00,26.00,52.20
65.00,39.00,29.00,55.10
46.00,24.00,34.00,46.00
79.00,70.00,41.00,77.20
69.00,39.00,90.00,93.30
23.00,24.00,75.00,61.40
91.00,90.00,77.00,109.60
46.00,99.00,47.00,76.30
62.00,31.00,39.00,57.50
42.00,51.00,45.00,59.10
34.00,20.00,93.00,75.40
22.00,94.00,68.00,77.80
92.00,98.00,58.00,101.00
89.00,49.00,67.00,90.50
79.00,29.00,26.00,55.90
67.00,86.00,23.00,66.40
90.00,85.00,47.00,89.70
90.00,45.00,87.00,101.70
30.00,54.00,97.00,86.40
90.00,56.00,37.00,75.00
79.00,36.00,70.00,84.40
81.00,80.00,26.00,72.00
77.00,36.00,54.00,74.00
48.00,90.00,66.00,85.80
20.00,45.00,81.00,70.10
65.00,61.00,68.00,85.10
96.00,21.00,51.00,75.30
26.00,41.00,59.00,58.10
24.00,89.00,24.00,50.70
85.00,79.00,43.00,83.50
70.00,91.00,23.00,69.10
23.00,70.00,53.00,62.00
25.00,45.00,80.00,71.50
89.00,94.00,82.00,113.00
23.00,45.00,42.00,47.90
56.00,96.00,75.00,96.20
43.00,36.00,43.00,53.80
95.00,22.00,75.00,89.60
91.00,89.00,44.00,89.50
81.00,44.00,90.00,99.60
79.00,80.00,95.00,112.60
37.00,86.00,78.00,87.40
90.00,26.00,33.00,63.60
50.00,93.00,92.00,103.10
61.00,33.00,100.00,94.30
86.00,41.00,31.00,65.30
54.00,78.00,98.00,103.80
96.00,53.00,74.00,98.70
61.00,56.00,71.00,83.80
71.00,53.00,89.00,97.70
74.00,97.00,93.00,114.50
36.00,89.00,98.00,99.90
82.00,32.00,51.00,73.00
21.00,23.00,81.00,63.90
48.00,97.00,65.00,87.30
21.00,67.00,83.00,78.30
48.00,35.00,67.00,69.90
65.00,89.00,96.00,110.30
76.00,29.00,44.00,65.50
95.00,46.00,27.00,68.00
89.00,80.00,73.00,103.40
85.00,46.00,90.00,101.80
75.00,83.00,65.00,93.90
74.00,88.00,26.00,71.60
27.00,75.00,60.00,69.30
82.00,80.00,93.00,112.60
23.00,91.00,75.00,81.50
37.00,79.00,39.00,61.90
50.00,54.00,45.00,63.20
32.00,52.00,21.00,41.00
51.00,20.00,80.00,74.40
69.00,79.00,44.00,77.70
49.00,99.00,66.00,88.90
64.00,89.00,36.00,73.90
20.00,32.00,84.00,68.00
72.00,57.00,34.00,66.30
96.00,89.00,52.00,96.30
78.00,20.00,87.00,89.40
89.00,64.00,22.00,68.00
46.00,24.00,65.00,64.60
86.00,78.00,70.00,99.80
99.00,33.00,78.00,96.30
74.00,95.00,45.00,85.10
85.00,82.00,87.00,110.80
40.00,74.00,51.00,68.80
